timestamp,date,time,client_ip,country,method,uri_stem,status_code,user_agent,sales_rep,product,cost,users,conversion,time_to_convert,industry,job_type,customer_type,device_type,session_duration,pages_per_visit,os,browser_version,network_type,screen_resolution,bounce_rate,lead_source,funnel_stage,ai_interaction_depth,ai_success_rate,ai_query_type,feedback_rating,data_complete,country_code
2025-02-24T23:01:25.299417,2025-02-24,23:01:25,162.44.102.255,DE,GET,/pricing,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.844.0 Safari/534.0",Emily Rodriguez,DEX Analytics Platform,1844.64,48,False,-1.0,Healthcare,,Returning Visitor,Mobile,550,4,Windows,Chrome 107.0.4281.0,Wi-Fi,2560x1440,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,Germany
2024-11-21T19:46:05.565880,2024-11-21,19:46:05,48.13.176.150,DE,GET,/submit_job/engineering,200,Opera/9.73.(Windows NT 5.01; hak-TW) Presto/2.9.189 Version/11.00,No Representative,AI-Powered Troubleshooting,837.4,61,True,23.0,Tech,engineering,New Visitor,Desktop,291,4,Windows,Chrome 91.0.4258.0,Cellular,2560x1440,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Germany
2025-02-01T16:52:55.593707,2025-02-01,16:52:55,79.20.101.17,GB,POST,/request_demo,500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/41.0.848.0 Safari/535.2",Emily Rodriguez,AI Virtual Assistant,1095.94,50,False,-1.0,Finance,,New Visitor,Tablet,484,4,Android,Chrome 103.0.3369.0,Fiber,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-12-23T14:16:17.780897,2024-12-23,14:16:17,177.184.86.225,BW,GET,/request_demo,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3076-10-10 04:02:30 Firefox/3.6.11,Jessica Williams,AI Virtual Assistant,536.76,47,False,-1.0,Tech,,New Visitor,Desktop,352,2,Windows,Chrome 119.0.3604.0,Wi-Fi,1366x768,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-22T00:30:58.695585,2025-02-22,00:30:58,91.212.111.253,IN,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),No Representative,AI-Powered Troubleshooting,899.79,65,False,-1.0,Tech,,Returning Visitor,Desktop,36,3,Windows,Chrome 110.0.4693.0,Cellular,1440x900,False,Paid Ads,Consideration,0.7250574195176291,0.90907590927503,Technical Support,5.0,True,India
2024-11-09T07:52:23.383577,2024-11-09,07:52:23,202.14.176.86,BW,POST,/virtual_assistant,200,Opera/9.10.(Windows 95; vi-VN) Presto/2.9.176 Version/11.00,No Representative,AI-Powered Troubleshooting,765.39,42,False,-1.0,Tech,,New Visitor,Desktop,395,4,Windows,Chrome 114.0.3162.0,Cellular,2560x1440,False,Organic Search,Consideration,0.3124148274567544,0.99,Product Info,5.0,True,Botswana
2025-03-18T01:07:38.236916,2025-03-18,01:07:38,80.10.218.125,CN,GET,/virtual_assistant,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/11.0g2998.0 Mobile/16V954 Safari/534.1",No Representative,AI Virtual Assistant,460.74,43,False,-1.0,Finance,,Returning Visitor,Desktop,417,3,macOS,Chrome 94.0.3859.0,Wi-Fi,1440x900,False,Organic Search,Consideration,0.4273409507206098,0.9315638183953135,Product Info,5.0,True,China
2025-04-09T13:01:12.342837,2025-04-09,13:01:12,203.20.164.118,AU,POST,/virtual_assistant,200,Opera/9.77.(Windows NT 6.2; ts-ZA) Presto/2.9.166 Version/11.00,No Representative,DEX Analytics Platform,2053.31,51,False,-1.0,Retail,,Returning Visitor,Mobile,201,5,Windows,Chrome 118.0.1969.0,Fiber,1440x900,False,Organic Search,Consideration,0.4957408902124374,0.9307012318291032,Recommendations,5.0,True,Australia
2025-05-01T20:00:31.472990,2025-05-01,20:00:31,174.8.105.209,CN,GET,/contact,404,Mozilla/5.0 (Windows NT 5.1; mr-IN; rv:1.9.1.20) Gecko/8515-04-02 03:01:06 Firefox/5.0,Michael Chen,AI-Powered Troubleshooting,1056.09,47,True,9.0,Tech,,Returning Visitor,Desktop,720,3,Windows,Chrome 103.0.2547.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,China
2025-01-20T07:31:30.628229,2025-01-20,07:31:30,94.1.247.18,GB,POST,/virtual_assistant,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),No Representative,Rapid Prototyping Suite,1482.48,57,False,-1.0,Education,,New Visitor,Mobile,364,3,Windows,Chrome 90.0.3248.0,Cellular,2560x1440,False,Organic Search,Consideration,0.6015937932883091,0.7024733974455957,Product Info,4.0,True,United Kingdom
2025-04-18T14:26:35.801361,2025-04-18,14:26:35,120.215.220.75,BW,GET,/submit_job/design,200,Opera/8.51.(X11; Linux i686; de-AT) Presto/2.9.181 Version/10.00,No Representative,DEX Analytics Platform,2712.74,42,True,18.0,Finance,engineering,Returning Visitor,Mobile,193,3,Windows,Chrome 98.0.1667.0,Wi-Fi,1440x900,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,Botswana
2024-12-22T13:17:33.954573,2024-12-22,13:17:33,109.169.137.229,GB,GET,/request_demo,500,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.837.0 Safari/533.1",Jessica Williams,DEX Analytics Platform,2081.2,47,False,-1.0,Finance,,New Visitor,Mobile,133,5,Windows,Chrome 103.0.1060.0,Fiber,1366x768,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-11-12T17:46:55.294512,2024-11-12,17:46:55,152.114.8.44,CN,GET,/submit_job/design,200,"Mozilla/5.0 (iPad; CPU iPad OS 17_3_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.6j0844.0 Mobile/24V169 Safari/531.1",No Representative,Rapid Prototyping Suite,1198.15,55,False,-1.0,Tech,prototyping,New Visitor,Mobile,202,2,Linux,Chrome 113.0.3953.0,Cellular,1366x768,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,China
2025-03-09T02:55:36.972403,2025-03-09,02:55:36,40.118.127.195,BW,POST,/virtual_assistant,404,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.33.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.33.1",No Representative,AI Virtual Assistant,667.99,55,True,20.0,Tech,,New Visitor,Mobile,257,5,Windows,Chrome 88.0.1107.0,Wi-Fi,1366x768,False,Social Media,Consideration,0.3570161208907479,0.6247837038428251,Recommendations,4.0,True,Botswana
2024-11-06T15:06:49.337494,2024-11-06,15:06:49,195.12.245.30,BR,POST,/submit_job/engineering,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),No Representative,AI-Powered Troubleshooting,1041.33,53,False,-1.0,Tech,engineering,New Visitor,Desktop,293,3,Windows,Chrome 113.0.1170.0,Wi-Fi,1440x900,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Brazil
2025-04-14T10:04:24.349052,2025-04-14,10:04:24,42.36.192.241,AU,POST,/request_demo,200,Opera/8.14.(Windows CE; sd-IN) Presto/2.9.170 Version/11.00,No Representative,AI-Powered Troubleshooting,946.01,43,True,19.0,Healthcare,,Returning Visitor,Mobile,207,5,Windows,Chrome 87.0.1330.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,False,Australia
2025-04-11T23:54:14.559896,2025-04-11,23:54:14,83.61.245.81,CA,POST,/contact,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),David Kim,AI-Powered Troubleshooting,892.46,54,True,22.0,Tech,,Returning Visitor,Desktop,32,3,Windows,Chrome 82.0.4037.0,Wi-Fi,1440x900,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-05-10T03:54:30.013498,2025-05-10,03:54:30,189.82.42.104,DE,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/45.0.814.0 Safari/535.2",Emily Rodriguez,AI Virtual Assistant,557.17,56,True,12.0,Healthcare,,Returning Visitor,Desktop,336,6,Windows,Chrome 99.0.4643.0,Cellular,1440x900,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,Germany
2025-01-23T10:36:03.068464,2025-01-23,10:36:03,208.250.70.99,IN,GET,/submit_job/engineering,200,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/50.0.816.0 Safari/531.1",No Representative,AI Virtual Assistant,725.27,46,False,-1.0,Finance,engineering,New Visitor,Mobile,515,4,macOS,Chrome 85.0.4782.0,Fiber,1920x1080,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,India
2025-04-06T13:02:43.254437,2025-04-06,13:02:43,25.44.241.137,DE,GET,/request_demo,200,Mozilla/5.0 (Android 8.0.0; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,Emily Rodriguez,AI Virtual Assistant,577.1,49,True,17.0,Tech,,Returning Visitor,Mobile,101,8,iOS,Chrome 98.0.2386.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Germany
2024-12-14T17:09:12.788232,2024-12-14,17:09:12,102.30.130.102,DE,GET,/submit_job/engineering,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),No Representative,Rapid Prototyping Suite,1019.96,49,True,22.0,Education,engineering,Returning Visitor,Mobile,148,1,Windows,Chrome 82.0.1230.0,Fiber,1366x768,True,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,Germany
2024-11-26T09:11:14.602888,2024-11-26,09:11:14,220.150.66.97,BR,POST,/virtual_assistant,200,Opera/8.12.(Windows NT 5.1; uk-UA) Presto/2.9.178 Version/12.00,No Representative,DEX Analytics Platform,2470.76,46,True,12.0,Healthcare,,Returning Visitor,Desktop,384,5,Windows,Chrome 96.0.2477.0,Cellular,2560x1440,False,Organic Search,Consideration,0.4854074129609417,0.99,Product Info,2.0,True,Brazil
2024-12-22T08:13:21.714510,2024-12-22,08:13:21,10.180.115.118,US,POST,/submit_job/prototyping,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),No Representative,DEX Analytics Platform,2573.3,48,False,-1.0,Healthcare,engineering,New Visitor,Mobile,31,5,iOS,Chrome 80.0.1620.0,Fiber,1366x768,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-02-21T08:50:39.911531,2025-02-21,08:50:39,203.5.102.37,JP,POST,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),No Representative,Rapid Prototyping Suite,1703.79,58,False,-1.0,Tech,,New Visitor,Desktop,148,3,Windows,Chrome 86.0.2405.0,Cellular,1920x1080,False,Referral,Consideration,0.5634420219572771,0.6370121907515061,Technical Support,5.0,True,Japan
2025-03-26T05:05:15.590465,2025-03-26,05:05:15,19.96.13.4,IN,GET,/request_demo,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/12.6j6851.0 Mobile/15C591 Safari/536.2",Michael Chen,AI-Powered Troubleshooting,1097.28,53,False,-1.0,Tech,,Returning Visitor,Desktop,80,5,iOS,Chrome 106.0.4838.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,India
2024-12-07T22:49:40.314856,2024-12-07,22:49:40,107.32.117.216,BR,POST,/download/whitepaper,200,Mozilla/5.0 (Windows 98; ha-NG; rv:1.9.1.20) Gecko/7201-12-17 09:26:07 Firefox/3.6.2,No Representative,AI Virtual Assistant,1024.63,53,True,26.0,Tech,,Returning Visitor,Tablet,185,6,Windows,Chrome 115.0.2355.0,Cellular,2560x1440,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Brazil
2025-03-01T15:54:47.235366,2025-03-01,15:54:47,134.75.228.179,GB,GET,/pricing,200,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8; rv:1.9.3.20) Gecko/2101-01-17 13:18:54 Firefox/3.6.5,Emily Rodriguez,AI Virtual Assistant,599.13,45,False,-1.0,Finance,,Returning Visitor,Mobile,127,4,macOS,Chrome 102.0.3266.0,Wi-Fi,2560x1440,False,Referral,Consideration,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-01-07T05:49:58.280785,2025-01-07,05:49:58,62.145.225.56,CA,GET,/submit_job/engineering,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),No Representative,AI-Powered Troubleshooting,971.59,43,False,-1.0,Tech,engineering,Returning Visitor,Tablet,341,5,Windows,Chrome 114.0.1749.0,Cellular,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-03-20T12:26:39.914057,2025-03-20,12:26:39,53.234.75.22,GB,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),No Representative,AI-Powered Troubleshooting,830.48,58,False,-1.0,Education,,Returning Visitor,Desktop,372,4,Windows,Chrome 90.0.2333.0,Fiber,1920x1080,False,Social Media,Consideration,0.5452941035769675,0.8482732117600655,Troubleshooting,5.0,True,United Kingdom
2025-02-01T23:49:25.525219,2025-02-01,23:49:25,30.250.141.186,DE,GET,/pricing,200,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.23.2 (KHTML, like Gecko) Version/5.0 Safari/533.23.2",Emily Rodriguez,DEX Analytics Platform,1656.2,46,False,-1.0,Healthcare,,New Visitor,Mobile,293,6,iOS,Chrome 93.0.3133.0,Wi-Fi,2560x1440,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,Germany
2025-04-18T02:18:21.552166,2025-04-18,02:18:21,172.107.79.76,US,GET,/virtual_assistant,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/35.0.898.0 Safari/533.1",No Representative,AI-Powered Troubleshooting,817.7,38,False,-1.0,Healthcare,,New Visitor,Desktop,45,2,Windows,Chrome 98.0.3637.0,Fiber,2560x1440,False,Organic Search,Consideration,0.472488699200481,0.8043597991731419,Recommendations,3.0,True,United States
2024-11-19T00:14:53.630962,2024-11-19,00:14:53,119.139.86.189,CN,GET,/submit_job/prototyping,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4932-02-22 15:01:24 Firefox/10.0,No Representative,AI Virtual Assistant,510.73,50,False,-1.0,Finance,engineering,New Visitor,Desktop,99,2,macOS,Chrome 97.0.1645.0,Cellular,1366x768,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,China
2025-02-04T12:00:58.157688,2025-02-04,12:00:58,119.231.173.137,BW,GET,/submit_job/design,200,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/60.0.861.0 Mobile/92T821 Safari/535.2",No Representative,AI Virtual Assistant,873.97,61,False,-1.0,Tech,engineering,Returning Visitor,Mobile,517,6,Windows,Chrome 119.0.1322.0,Wi-Fi,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2024-11-29T09:33:47.560764,2024-11-29,09:33:47,195.212.136.224,US,GET,/contact,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),Jessica Williams,Rapid Prototyping Suite,2120.49,56,False,-1.0,Manufacturing,,Returning Visitor,Mobile,61,3,Windows,Chrome 119.0.3466.0,Fiber,1440x900,False,Direct,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-02-03T14:20:48.202559,2025-02-03,14:20:48,191.96.34.87,US,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4 rv:4.0; tr-TR) AppleWebKit/533.10.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.10.2",David Kim,Rapid Prototyping Suite,2015.32,55,False,-1.0,Tech,,New Visitor,Mobile,81,7,Windows,Chrome 115.0.4539.0,Fiber,1366x768,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-01-15T12:02:51.728085,2025-01-15,12:02:51,15.30.54.237,AU,POST,/virtual_assistant,200,Opera/8.70.(Windows NT 11.0; ln-CD) Presto/2.9.188 Version/11.00,No Representative,AI Virtual Assistant,541.37,54,False,-1.0,Tech,,New Visitor,Mobile,59,4,Windows,Chrome 114.0.3795.0,Fiber,1366x768,False,Referral,Consideration,0.9494468054077156,0.8817005608074029,Product Info,2.0,True,Australia
2025-05-12T17:55:30.627211,2025-05-12,17:55:30,167.127.88.50,CA,GET,/contact,200,Opera/9.46.(X11; Linux x86_64; fur-IT) Presto/2.9.174 Version/12.00,Sarah Johnson,DEX Analytics Platform,2097.41,42,False,-1.0,Finance,,New Visitor,Mobile,158,4,Windows,Chrome 118.0.2999.0,Cellular,2560x1440,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Canada
2024-11-25T19:41:31.260153,2024-11-25,19:41:31,94.186.148.8,BR,POST,/pricing,200,Opera/9.74.(X11; Linux x86_64; apn-IN) Presto/2.9.162 Version/12.00,No Representative,DEX Analytics Platform,2338.93,43,True,28.0,Finance,,Returning Visitor,Tablet,100,2,macOS,Chrome 108.0.1402.0,Fiber,1366x768,False,Social Media,Consideration,0.0,0.0,N/A,-1.0,False,Brazil
2025-03-26T08:35:37.111265,2025-03-26,08:35:37,124.86.245.141,BR,POST,/submit_job/engineering,200,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.13.6 (KHTML, like Gecko) Version/4.0.3 Safari/535.13.6",No Representative,AI Virtual Assistant,327.38,47,True,13.0,Finance,engineering,Returning Visitor,Mobile,100,6,Windows,Chrome 90.0.1072.0,Cellular,1366x768,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,Brazil
2025-03-31T12:11:31.838530,2025-03-31,12:11:31,4.254.228.172,US,POST,/submit_job/design,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/48.0.894.0 Safari/532.0",No Representative,Rapid Prototyping Suite,1621.8,56,False,-1.0,Tech,engineering,Returning Visitor,Desktop,221,3,macOS,Chrome 120.0.4088.0,Wi-Fi,2560x1440,False,Direct,Awareness,0.0,0.0,N/A,-1.0,True,United States
2025-02-04T15:10:46.009932,2025-02-04,15:10:46,179.142.49.36,CN,POST,/virtual_assistant,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; yo-NG) AppleWebKit/533.22.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.22.3",No Representative,AI-Powered Troubleshooting,1061.02,65,False,-1.0,Tech,,New Visitor,Mobile,565,3,Windows,Chrome 107.0.1562.0,Fiber,1366x768,False,Direct,Consideration,0.4928365211876031,0.917356895522549,Technical Support,5.0,True,China
2025-03-13T20:15:37.970295,2025-03-13,20:15:37,114.19.63.164,DE,GET,/request_demo,200,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/61.0.857.0 Mobile/50W463 Safari/536.2",Emily Rodriguez,DEX Analytics Platform,2441.49,50,True,24.0,Retail,,New Visitor,Mobile,129,3,Windows,Chrome 83.0.2174.0,Fiber,2560x1440,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Germany
2025-01-31T21:23:41.788269,2025-01-31,21:23:41,211.215.24.251,US,GET,/contact,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/62.0.854.0 Safari/535.2",Jessica Williams,AI-Powered Troubleshooting,872.15,59,False,-1.0,Tech,,New Visitor,Mobile,189,2,macOS,Chrome 115.0.4029.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-03-26T16:57:02.847052,2025-03-26,16:57:02,125.250.252.4,IN,GET,/submit_job/design,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),No Representative,Rapid Prototyping Suite,1138.04,70,False,-1.0,Tech,engineering,New Visitor,Mobile,118,2,Windows,Chrome 85.0.2580.0,Cellular,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,India
2025-04-05T05:57:05.623328,2025-04-05,05:57:05,147.247.68.243,GB,GET,/submit_job/engineering,200,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.40.6 (KHTML, like Gecko) Version/4.1 Safari/535.40.6",No Representative,Rapid Prototyping Suite,1855.63,55,False,-1.0,Tech,prototyping,New Visitor,Mobile,261,4,iOS,Chrome 80.0.1466.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-02-22T20:37:03.874288,2025-02-22,20:37:03,174.172.176.209,BR,GET,/request_demo,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/56.0.812.0 Mobile/06D765 Safari/536.0",No Representative,AI Virtual Assistant,424.32,45,False,-1.0,Finance,,Returning Visitor,Mobile,140,7,Windows,Chrome 105.0.3149.0,Wi-Fi,1920x1080,False,Referral,Decision,0.0,0.0,N/A,-1.0,False,Brazil
2025-04-03T04:07:02.347004,2025-04-03,04:07:02,165.79.177.91,BW,POST,/download/whitepaper,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ne-NP) AppleWebKit/535.17.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.17.2",No Representative,AI Virtual Assistant,807.17,59,False,-1.0,Healthcare,,New Visitor,Desktop,296,3,Android,Chrome 84.0.2872.0,Wi-Fi,1440x900,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Botswana
2024-12-31T19:23:56.731457,2024-12-31,19:23:56,102.182.199.133,BW,POST,/submit_job/engineering,404,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/57.0.889.0 Safari/535.1",No Representative,AI Virtual Assistant,814.91,43,True,8.0,Healthcare,design,Returning Visitor,Mobile,159,5,Windows,Chrome 119.0.4402.0,Cellular,2560x1440,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-18T05:55:56.729919,2025-02-18,05:55:56,199.224.84.158,GB,GET,/request_demo,200,Opera/8.13.(Windows NT 6.1; mai-IN) Presto/2.9.175 Version/12.00,Jessica Williams,AI-Powered Troubleshooting,878.74,59,False,-1.0,Tech,,Returning Visitor,Mobile,488,4,macOS,Chrome 108.0.2951.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-12-13T06:13:46.900489,2024-12-13,06:13:46,1.187.53.168,BW,GET,/contact,200,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/60.0.835.0 Safari/531.2",Jessica Williams,Rapid Prototyping Suite,972.18,54,True,8.0,Tech,,Returning Visitor,Desktop,243,3,Windows,Chrome 89.0.2117.0,Wi-Fi,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-03-18T01:55:05.682763,2025-03-18,01:55:05,1.91.175.183,CA,POST,/submit_job/design,200,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/9.4p3310.0 Mobile/51M459 Safari/531.0",No Representative,DEX Analytics Platform,2481.7,56,True,30.0,Healthcare,design,Returning Visitor,Desktop,28,6,Windows,Chrome 96.0.4066.0,Cellular,1920x1080,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-02-20T15:57:28.217082,2025-02-20,15:57:28,105.236.212.90,IN,GET,/pricing,200,Opera/9.46.(X11; Linux i686; af-ZA) Presto/2.9.170 Version/11.00,Michael Chen,Rapid Prototyping Suite,1702.14,60,False,-1.0,Tech,,Returning Visitor,Desktop,111,3,iOS,Chrome 83.0.1806.0,Fiber,1920x1080,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,India
2024-12-17T17:44:39.657446,2024-12-17,17:44:39,213.156.70.53,GB,GET,/virtual_assistant,200,Opera/9.21.(X11; Linux i686; dv-MV) Presto/2.9.190 Version/12.00,No Representative,AI-Powered Troubleshooting,969.04,53,False,-1.0,Tech,,New Visitor,Desktop,314,6,macOS,Chrome 103.0.4972.0,Cellular,1920x1080,False,Organic Search,Consideration,0.7084639876623833,0.889725433100059,Product Info,5.0,True,United Kingdom
2024-12-28T16:26:29.909572,2024-12-28,16:26:29,200.182.105.205,GB,POST,/submit_job/design,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0),No Representative,AI-Powered Troubleshooting,870.02,50,False,-1.0,Tech,engineering,New Visitor,Mobile,382,5,Windows,Chrome 108.0.1655.0,Wi-Fi,2560x1440,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-03-09T09:18:07.996912,2025-03-09,09:18:07,84.245.181.215,DE,GET,/contact,500,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.3.7 (KHTML, like Gecko) Version/5.0.5 Safari/535.3.7",Emily Rodriguez,AI Virtual Assistant,609.24,49,False,-1.0,Healthcare,,New Visitor,Desktop,265,5,Windows,Chrome 87.0.2638.0,Fiber,1920x1080,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Germany
2025-02-06T16:32:17.332358,2025-02-06,16:32:17,77.243.70.2,JP,GET,/virtual_assistant,200,Opera/9.76.(X11; Linux i686; ff-SN) Presto/2.9.162 Version/12.00,No Representative,DEX Analytics Platform,1903.19,48,False,-1.0,Finance,,Returning Visitor,Desktop,442,6,Android,Chrome 106.0.2802.0,Wi-Fi,1920x1080,False,Paid Ads,Consideration,0.3594450528647445,0.6925573334337817,Product Info,5.0,True,Japan
2025-02-08T05:09:12.736509,2025-02-08,05:09:12,185.24.91.182,BW,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Jessica Williams,Rapid Prototyping Suite,1592.01,51,True,3.0,Tech,,New Visitor,Desktop,739,3,macOS,Chrome 108.0.2557.0,Fiber,1920x1080,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-06T23:03:45.105604,2025-02-06,23:03:45,9.198.134.193,BR,GET,/request_demo,404,Opera/8.54.(X11; Linux i686; kk-KZ) Presto/2.9.166 Version/12.00,No Representative,AI Virtual Assistant,674.86,52,True,21.0,Tech,,Returning Visitor,Desktop,39,5,Android,Chrome 119.0.4169.0,Fiber,1366x768,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,False,Brazil
